,Unnamed: 0,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
379,379,959631881233842176,2018-02-03,09:07:24,நீட் தேர்விலிருந்து விலக்கு பெற இரு வழிகள்: அன்புமணி விளக்கம்  http://tamil.thehindu.com/tamilnadu/article22630399.ece …,Sri Lanka Standard Time,0,206592473,Arokiyadoss_R,0,0,,,None,,https://twitter.com/Arokiyadoss_R/status/959631881233842176,விலக்கு
380,380,959631238981025793,2018-02-03,09:04:51,"#NEET தேர்வு விவகாரத்தில் தமிழக மக்களையும், மாணவர்களையும் பினாமி அரசு ஏமாற்றி வருகிறது. தமிழகத்திற்கு விலக்கு கோருவதற்கான சட்டங்கள் கடந்த ஆண்டு இதே காலத்தில் நிறைவேற்றப்பட்டன. அவற்றுக்கு மத்திய அரசின் ஒப்புதல் பெருவதில்  அதில் எந்த முன்னேற்றமும் ஏற்படவில்லை. @draramadoss",Sri Lanka Standard Time,0,206592473,Arokiyadoss_R,0,0,#NEET,,None,draramadoss,https://twitter.com/Arokiyadoss_R/status/959631238981025793,விலக்கு
381,381,959630767151185921,2018-02-03,09:02:58,கடந்த ஆண்டு மருத்துவ மாணவர் சேர்க்கை முடிவதற்கு சில நாட்கள் வரை நீட் தேர்வுக்கு விலக்கு பெற போராடிக் கொண்டிருப்பதாக கூறி வந்த தமிழக அரசு கடைசி நேரத்தில் கை விட்டதால்தான் மாணவி அனிதாவை நாம் இழந்தோம். @draramadoss #NEET2018,Sri Lanka Standard Time,0,206592473,Arokiyadoss_R,0,0,#NEET2018,,None,draramadoss,https://twitter.com/Arokiyadoss_R/status/959630767151185921,விலக்கு
382,382,959626633060663296,2018-02-03,08:46:32,பாராளுமன்றத்தில் இன்று பட்ஜெட் தாக்கல் - வருமான வரி விலக்கு உச்சவரம்பு உயருமா?  http://dlvr.it/QDp7MP  pic.twitter.com/T4QsN4p7YV,Sri Lanka Standard Time,0,935148384192569344,gafslr1,0,0,,,None,,https://twitter.com/gafslr1/status/959626633060663296,விலக்கு
383,383,959469381792051200,2018-02-02,22:21:41,@kavithamurali ஓகே. ஆனா ஒன்னு நிச்சயமா கொள்கைகளையும் கருத்துகளையும் பார்த்து ஒருவரை பின்பற்றுவதே அந்த கட்சியில இருப்பதோ வெகு சிலர் தான். தனிமனிதரை பார்த்து தான் பெரும்பாலான இருக்கின்றனர். திமுகவும் அதற்கு விலக்கு அல்ல. அதனால் தான் இந்த எதிர்வினை,Sri Lanka Standard Time,0,384958542,paulitwitz,0,0,,,None,kavithamurali,https://twitter.com/paulitwitz/status/959469381792051200,விலக்கு
384,384,959461744228749312,2018-02-02,21:51:20,"நீட் தேர்வு விவகாரத்தில் தமிழக அரசு இனியும் அலட்சியம் காட்டாமல் சட்ட வல்லுனர்களுடன் ஆலோசனை நடத்தி மத்திய அரசிடமிருந்தோ,உச்ச நீதிமன்றத்திடமிருந்தோ நீட் தேர்வுக்கு விலக்கு பெற தமிழக அரசு நடவடிக்கை எடுக்க வேண்டும்.  -- டாக்டர் அன்புமணி.",Sri Lanka Standard Time,12,3171528194,parthikpm1211,0,2,,,None,,https://twitter.com/parthikpm1211/status/959461744228749312,விலக்கு
385,385,959457250086670336,2018-02-02,21:33:28,"நீட் தேர்விலிருந்து, தமிழ்நாட்டிற்கு விலக்கு அளிக்க வகை செய்யும், 2 சட்டத்திருத்த மசோதாக்கள், நிறைவேற்றப்பட்டு, குடியரசுத் தலைவரின் ஒப்புதலுக்காக மத்திய அரசுக்கு அனுப்பி வைத்திருந்தும், தமிழகம் வஞ்சிக்கப்பட்டுள்ளதாக இந்திய கம்யூனிஸ்ட் மாநிலச்செயலாளர் இரா. முத்தரசன் கூறியுள்ளார்.",Sri Lanka Standard Time,0,829564095892385792,airnews_Chennai,0,0,,,None,,https://twitter.com/airnews_Chennai/status/959457250086670336,விலக்கு
386,386,959444860380983296,2018-02-02,20:44:14,"நீட் தேர்வுக்கு விலக்கு பெற தமிழக அரசு நடவடிக்கை எடுக்க வேண்டும். இதை செய்ய பினாமி தமிழக அரசால் முடியா விட்டால், நீட் தேர்வு விவகாரத்தில் தோல்வியை  ஒப்புக்கொண்டு உடனடியாக பதவி விலக வேண்டும். #AnbumaniRamadoss pic.twitter.com/RFT5SgH1Uo",Sri Lanka Standard Time,27,982105645,villagemedia16,0,9,#AnbumaniRamadoss,,None,,https://twitter.com/villagemedia16/status/959444860380983296,விலக்கு
387,387,959433836504391685,2018-02-02,20:00:26,"தனிநபர் வருமான வரி விலக்கு உச்ச வரம்பை 5 லட்சமாக உயர்த்த இவர் வலியுறுத்தினார்; ஆனால், இன்றுவரை இவராலேயே அதை செயல்படுத்த முடியவில்லை.#Budget2018 #BJPfails http://www.thehindu.com/news/national/raise-it-slab-to-rs-5-lakh-says-jaitley/article5931663.ece/amp/?__twitter_impression=true …",Sri Lanka Standard Time,1,887731942094811138,iChanShekhar,0,0,"#Budget2018,#BJPfails",,None,,https://twitter.com/iChanShekhar/status/959433836504391685,விலக்கு
388,388,959418456515821570,2018-02-02,18:59:19,நீட் தேர்வில் இருந்து விலக்கு பெற மத்திய அரசை தொடர்ந்து வலியுறுத்தி வருவதாக பள்ளிக் கல்வித்துறை அமைச்சர் செங்கோட்டையன் தெரிவித்துள்ளார்.,Sri Lanka Standard Time,0,886900006900322304,PublicvibeTamil,0,0,,,None,,https://twitter.com/PublicvibeTamil/status/959418456515821570,விலக்கு
389,389,959373917080100864,2018-02-02,16:02:20,ஏழைகளுக்கான பட்ஜெட் - பிரதமர் பெருமிதம்ஆமாம் அந்த ஏழைகள் அனைவரும் பங்குசந்தையில் முதலீடு செய்து ஆண்டுக்கு பல லட்சம் லாபம் ஈட்டுகிறார்கள் அதுமட்டுமல்லாமல் ஆண்டுக்கு 250 கோடி வரவு செலவு கணக்கு  தாக்கல் செய்கிறார்கள் அதனால் அவர்களுக்கு வரி விலக்கு.,Sri Lanka Standard Time,0,141581368,dpr_akash,0,0,,,None,,https://twitter.com/dpr_akash/status/959373917080100864,விலக்கு
390,390,959362532959023104,2018-02-02,15:17:06,கார்பொரேட் கம்பெனிகளுக்கு எதுக்குண்ணே வரி விலக்கு கொடுக்குறாங்க?வரியை கட்சி நிதியா வாங்கிக்குவாங்கடா,Sri Lanka Standard Time,1,1378770619,vishnut87,0,0,,,None,,https://twitter.com/vishnut87/status/959362532959023104,விலக்கு
391,391,959358469638967296,2018-02-02,15:00:57,நீட் தேர்வில் விலக்கு பெற மத்திய அரசுக்கு தொடர்ந்து வலியுறுத்தல்: செங்கோட்டையன் #sengottaiyan  https://goo.gl/MEChUH ,Sri Lanka Standard Time,11,1943418931,polimernews,2,2,#sengottaiyan,,None,,https://twitter.com/polimernews/status/959358469638967296,விலக்கு
392,392,959354905004621825,2018-02-02,14:46:47,நீட் தேர்விலிருந்து விலக்கு பெற இரு வழிகள்: அன்புமணி விளக்கம்  http://tamil.thehindu.com/tamilnadu/article22630399.ece …,Sri Lanka Standard Time,0,1379212950,sundaresan1945,0,0,,,None,,https://twitter.com/sundaresan1945/status/959354905004621825,விலக்கு
